time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1800000000000024,-6.276189618846297,1.3459122736013045,19.074840347163487,0.020663008640598335,0.5039291945475144,0.0,-6.444342201602689,0.7062331536353336,3.558681682140614,-0.010920332669481277,0.22696466348669667,0.0,434.0968064987547,434.78697640139575,434.8327466359476,434.2642301106799
3.2400000000000024,-6.672713126844074,1.3886090305994605,19.28716931241751,0.020181341405545616,0.5177108427704811,0.0,-6.774053075052165,0.7169193511609059,3.5172387877258546,-0.016839074234794013,0.22117011531445713,0.0,457.558168381813,457.14523134168917,458.1801675886587,457.709389201655
3.3000000000000025,-7.08897921956297,1.4319206592069118,19.49621736186844,0.01923984062605477,0.5385888001929446,0.0,-7.10282492306579,0.7266812683878059,3.448891608495749,-0.014924418161420826,0.18973011110684648,0.0,454.02679864376114,451.5397523041226,452.37031857254016,452.5246007063246
3.3600000000000025,-7.525716745666019,1.4758295247408606,19.701589943934994,0.024142593131394108,0.5499606256029725,0.0,-7.455800506317453,0.7373224975355189,3.395079982227962,-0.0425295577081689,0.18845596923450966,0.0,461.89098153906326,461.8238383763065,464.2986489164843,462.1271873573863
3.4200000000000026,-7.982737771470873,1.520388442318148,19.901674062360417,0.02366650179342855,0.5635309643957642,0.0,-7.779157477410073,0.7478902513861796,3.272829429998815,-0.02790185594583634,0.17073202398560544,0.0,442.2051185311306,440.7748765005093,442.0714951442988,443.27480377519083
3.4800000000000026,-8.45878895937583,1.5655438655085439,20.09324407023322,0.021980693999549494,0.5746331378579521,0.0,-8.09008507652747,0.7571510208129366,3.1116116731569354,-0.02891031614240833,0.17975009956332716,0.0,430.9295177522348,431.7213736574428,430.92941492289197,430.8438968034396
3.5400000000000027,-8.957366930573516,1.6113474219115578,20.280438379054765,0.020328319566229602,0.6059160301260809,0.0,-8.530732433739452,0.7693937307978409,3.1238808792741173,-0.033473440055775884,0.22815911447577336,0.0,496.31032155851574,499.8845028629736,498.540296814332,498.20650133088515
3.6000000000000028,-9.480311783679731,1.6577704790585102,20.464163727021475,0.018952726569999356,0.6214217573772212,0.0,-8.901557544828924,0.7778936765651369,2.998088852070999,-0.02587711124955912,0.21214595928090282,0.0,458.3658173591163,457.1388080050633,458.5347663411289,459.1377135459465
3.660000000000003,-10.024239305493678,1.7046397098739503,20.637921170991543,0.018281496553931298,0.6360628282356373,0.0,-9.230258248635083,0.7843363650561447,2.7921819210327867,-0.016723080933710062,0.22614055876341874,0.0,431.8783488485698,433.10533561606616,432.79019177429774,433.5601718990533
3.720000000000003,-10.591597377231702,1.751977220448424,20.80371017158736,0.02073130179489624,0.6545742225140323,0.0,-9.682232067694276,0.7937220392823806,2.7306738885169075,-0.03831491143414394,0.20055471750086348,0.0,492.79960787521196,490.9461197630774,493.64672516736545,492.0503778636011
3.780000000000003,-11.182809491610369,1.799799407560352,20.960776528396213,0.018423405535172854,0.667097842467947,0.0,-10.025645286780893,0.8001886318479938,2.503173363791938,-0.038914867632859416,0.19158913598907273,0.0,437.1308505707561,436.42178400618275,437.542992018808,437.4922749248735
3.840000000000003,-11.795939852746354,1.8480045885348448,21.10526898071531,0.017065425773457932,0.6885393437477028,0.0,-10.412744380073889,0.806509644570621,2.3103605836033028,-0.02922147595710904,0.22495623861710803,0.0,454.8351254750588,457.53964358341085,456.30538761002083,457.07828790227745
3.900000000000003,-12.433874027773452,1.8965922498079437,21.23935122181098,0.015747791120957366,0.7056538350593389,0.0,-10.852100543806843,0.8129433077100336,2.1558763116423787,-0.037750939824553895,0.2446232240266169,0.0,477.9003172920253,479.4466253787354,479.61838846828465,478.9696295707916
3.960000000000003,-13.096187752596373,1.945498808010281,21.361121966609257,0.013634437361476515,0.7221075617039752,0.0,-11.225657930239274,0.8171291706455867,1.9007433530011542,-0.034518885989460686,0.2580708719847168,0.0,447.1194187079169,448.2757200953978,446.57467526075993,446.837727645645
4.020000000000002,-13.781558595156277,1.994636200213644,21.467675885551333,0.011670779357300098,0.7379830295705663,0.0,-11.620541070057165,0.8206508787560288,1.6484098701121002,-0.03950555244648995,0.263825385060009,0.0,454.70424806818454,455.2314635736144,455.8108786807823,455.41148201155335
4.080000000000001,-14.49004217086122,2.0439496253328726,21.55779571009524,0.009897502737562291,0.7581607121408434,0.0,-11.996081260696473,0.8230158998001258,1.3527676093590522,-0.03215663621864441,0.2854975672423645,0.0,444.65210145823636,446.49861164595944,443.9099378750432,444.51217964901514
